name,file,result,python_modules,duration,passed
2779820,output_data_2.7.yml,OtherPass,bottle;simplejson;ez_setup;pymongo,186.47400000000005,10
2783865,output_data_2.7.yml,ImportError,,569.712,0
2786290,output_data_3.7.yml,SyntaxError,,627.0219999999999,0
2787060,output_data_3.7.yml,SyntaxError,,584.74,0
2788978,output_data_2.7.yml,ImportError,,336.312,0
2790749,output_data_2.7.yml,OtherPass,psycopg2;django,75.34599999999999,10
2792956,output_data_2.7.yml,OtherPass,django;polls,53.001,10
2798682,output_data_2.7.yml,NoMatchingDistribution,factorize,314.516,0
27a1eea9f1d01056ebb0,output_data_3.3.yml,OtherFailure,pyinotify;pynotify;gtk,325.929,0
27ab7d2a30bbaf5ef431b4a02194ac60,output_data_2.7.yml,OtherPass,tensorflow;numpy,274.668,10
27bbd6895c0afb314879,output_data_3.7.yml,OtherPass,praw,97.491,10
27dd0d768ccede849051,output_data_2.7.yml,NoMatchingDistribution,win32com,342.72200000000004,0
27f33798d12317575c6c,output_data_3.8.yml,SyntaxError,,697.653,0
2816295,output_data_2.7.yml,OtherPass,requests;pillow,164.16700000000003,10
2821234,output_data_2.7.yml,OtherPass,django,39.924,10
2821544,output_data_2.7.yml,ImportError,fabric;settings,771.957,0
2830057,output_data_2.7.yml,AttributeError,django;south,563.1180000000002,0
2836237,output_data_2.7.yml,OtherPass,django,67.41100000000002,10
283860,output_data_2.7.yml,CouldNotBuildWheels,geopy;shapely;gdal,546.882,0
2838603,output_data_2.7.yml,NoMatchingDistribution,geopy;shapely,592.1769999999999,0
2838927,output_data_2.7.yml,NoMatchingDistribution,tw2,398.27799999999996,0
2840020,output_data_3.7.yml,SyntaxError,numpy;dendropy,713.822,0
284507,output_data_3.7.yml,SyntaxError,,734.83,0
2856099,output_data_3.7.yml,OtherPass,,24.264999999999997,10
2859545,output_data_3.7.yml,SyntaxError,cv;opencv-python,787.051,0
2866253,output_data_2.7.yml,OtherPass,django,39.065999999999995,10
2866461,output_data_2.7.yml,TypeError,twisted,47.497,10
286805,output_data_2.7.yml,ImportError,,624.8979999999999,0
2869341f38f5b1eeb86d,output_data_2.7.yml,OtherPass,django;psycopg2-binary,59.58700000000001,10
2870240,output_data_3.9.yml,SyntaxError,appkit,508.233,0
2872d7f994d192188970408980267e6e,output_data_3.7.yml,OtherPass,beautifulsoup4;colorama,113.23300000000002,10
287dbf64163fda470c89e8b992e112e0,output_data_2.7.yml,OtherPass,matplotlib;numpy;tensorflow,322.2879999999999,10
28802627584b21ba1f6a,output_data_3.3.yml,OtherFailure,uno;com,495.23,0
2888158,output_data_3.7.yml,TypeError,requests;graphite,809.9060000000002,10
2888380,output_data_2.7.yml,TypeError,bottle;wsgiproxy,106.51200000000001,10
2890739,output_data_3.7.yml,SyntaxError,simplejson,769.4179999999999,0
2894514,output_data_3.7.yml,SyntaxError,,398.638,0
2894704,output_data_2.7.yml,CouldNotBuildWheels,hunspell;tornado,388.41700000000003,0
2899595,output_data_2.7.yml,OtherPass,django;boto;eventlet;ajaxuploader,115.324,10
28adf35f1e4ba3145e2d,output_data_3.4.yml,OtherPass,beautifulsoup4,109.184,10
28bf77e9a95ae6b70b14141feacb1f84,output_data_2.7.yml,ImportError,scikit-learn;numpy,561.954,2
28d2311cc6b28fe9bec0,output_data_2.7.yml,ImportError,notification,397.656,0
28f95f95731a5a24e553,output_data_3.7.yml,NameError,pillow,157.949,10
2901479,output_data_2.7.yml,ImportError,flask;flask_heroku;flask_sslify;raven;flask_celery;gevent;blinker,510.02799999999996,0
2902213,output_data_2.7.yml,OtherPass,mysqlclient,40.158,10
290224,output_data_2.7.yml,NameError,django,43.58200000000001,10
2909661,output_data_2.7.yml,OtherPass,webapp2;webob,393.666,6
2913338,output_data_2.7.yml,OtherPass,django,39.824,10
2915436,output_data_2.7.yml,OtherPass,numpy;scipy,128.067,10
2915875,output_data_3.7.yml,OtherPass,gevent,80.334,10
294151,output_data_3.7.yml,SyntaxError,foundation,568.3439999999999,0
2942127,output_data_3.7.yml,SyntaxError,,576.088,0
2942374,output_data_2.7.yml,OtherPass,webapp2;webob,194.95300000000003,8
2949632,snippet.py,FailedToRun,,158.168,9
2951556,output_data_2.7.yml,OtherPass,pyyaml,40.025999999999996,10
2957026,output_data_2.7.yml,ImportError,image,441.7339999999999,0
296207,output_data_2.7.yml,ImportError,image,474.389,0
2962884,output_data_2.7.yml,OtherPass,smbus,41.042,10
2968620,output_data_2.7.yml,OtherFailure,idc,516.398,0
2971450,output_data_2.7.yml,OtherPass,django,42.458000000000006,10
2972ba872df05cb5f0c3,output_data_3.7.yml,SyntaxError,picamera,435.505,2
2973355,output_data_3.7.yml,ModuleNotFound,ho;products,932.2459999999999,0
2974887f3fab071c11a0,output_data_2.7.yml,OtherPass,selenium;pyvirtualdisplay;pillow;boto;requests;easyprocess,409.88,10
2975718,output_data_3.7.yml,OtherPass,django,276.9500000000001,9
2977d9f26866b05583b0c40d88a315bf,output_data_3.6.yml,OtherPass,torch;torchvision,806.943,4
2986210,output_data_3.7.yml,SyntaxError,,590.203,0
2988354,output_data_2.7.yml,OtherPass,numpy;matplotlib;scipy,206.711,10
2993700,output_data_2.7.yml,NoMatchingDistribution,certifi;backports,399.36400000000003,0
2996448,output_data_2.7.yml,ImportError,,344.08900000000006,0
2998372,output_data_3.8.yml,SyntaxError,,323.967,0
299905,output_data_2.7.yml,AttributeError,django,301.129,0
29c51b6997c3e3bff568,output_data_2.7.yml,OtherPass,numpy;scipy;matplotlib,91.02799999999999,10
2a1df455e7643926739e934e910cbf2e,output_data_3.7.yml,OtherPass,dnspython3,152.384,9
2a5d283b0d279ea96c26,output_data_3.7.yml,OtherPass,,140.753,9
2aa18ba3b821b2f580a2,output_data_3.7.yml,SyntaxError,tf,439.10099999999994,0
2aa430e00dde0cf905a9,output_data_3.7.yml,SyntaxError,anyconfig;maya,700.064,0
2b19fd6f758ffd2e8ab9ec7d1f3f4b2c,output_data_3.7.yml,OtherPass,pandas;torch;matplotlib,501.7999999999999,9
2b2abbb88b5d2b4f4e5adde42975fd0f,output_data_2.7.yml,ImportError,beautifulsoup4;requests;newspaper;na,650.909,0
2b3003f44b3ddf5931c9a5e61d8ba417,output_data_2.7.yml,SyntaxError,unicorn;keystone;pwn,577.6650000000001,0
2b83b1c47a18448d3cbf,output_data_2.7.yml,ImportError,maya;unknown module,660.5160000000001,0
2b8e2e05cf05a630b132,output_data_2.7.yml,OtherPass,tensorflow,281.888,10
2bcca0a7654168ef454f,output_data_3.6.yml,OtherPass,ipalib,455.75700000000006,3
2c0d9e1a0012065bb56c,output_data_3.7.yml,SyntaxError,,466.7660000000001,0
2c6abf964810ed74802c,output_data_2.7.yml,SyntaxError,httplib2;uritemplate;oauth2client;simplejson;google-api-python-client,755.147,2
2c7b95beed642248487a,output_data_2.7.yml,CouldNotBuildWheels,mpi4py,434.81499999999994,0
2cb9c79df7a58db9e5ec,output_data_2.7.yml,NoMatchingDistribution,,439.62,0
2cf4998949f49b58ff284239784e1561,output_data_2.7.yml,ImportError,numpy;matplotlib,611.894,0
2d4a4a8be57a9b8e94c7a4903d8d8bf8,output_data_2.7.yml,OtherPass,requests;signalr-client,218.64000000000001,7
2d6bbffce9dda5f3057b4879c3bd4422,output_data_2.7.yml,OtherPass,numpy;opencv-python,76.74,10
2d971a5a087881a966c3,output_data_2.7.yml,OtherPass,pillow,129.85399999999998,10
2da57d5b039aab4da7ce,output_data_3.7.yml,SyntaxError,bencode;dpkt,473.361,0
2db1522dbfc5fe58b52c,output_data_3.7.yml,SyntaxError,py2neo,492.968,0
2de2e9a156fe619dbdad762fe1cf84e1,output_data_3.7.yml,SyntaxError,numpy;theano;lasagne,716.853,1
2de48835250e5fceaa1b626099abfa53,output_data_2.7.yml,OtherPass,requests;python-dateutil,146.681,10
2e0cbef7d50e8e7ef2d2,output_data_2.7.yml,ImportError,youtube_dl,710.607,0
2e11b48f431c53b101db6cb817b2fc7f,output_data_2.7.yml,OtherPass,django,43.489,10
2e3b989e0343f0884388ed7ed82eb3b0,output_data_3.7.yml,OtherPass,numpy;scipy;pillow;torch;torchvision,323.23,10
2e466ff4e6b3425aba3c,output_data_3.7.yml,SyntaxError,image;photos;webvirtmgr,543.5730000000001,0
2e90566e9497725065388859762a7185,output_data_2.7.yml,InvalidRequirement,tensorflow;numpy;create_sentiment_featuresets,771.113,0
2ec85f1f8fe0d4f44b6f,output_data_2.7.yml,CouldNotBuildWheels,pygobject,592.725,0
2eec49ca1e4f58c5310d72918d991ef6,output_data_2.7.yml,OtherPass,tensorflow,238.902,10
2f0a1118edb70de95f6859cfa979fad5,output_data_2.7.yml,OtherPass,pillow,138.087,10
2f1b9a255993bf9b2629,output_data_2.7.yml,OtherPass,pillow;ipython;numpy,223.455,10
2f8370ee83ab074f5b5e,output_data_2.7.yml,CouldNotBuildWheels,twisted;cython;kivy,529.3449999999999,1
2f8f55987ccc224e2342,output_data_2.7.yml,ImportError,flask,603.046,0
2f904cb32be20d808481e04f5dd7fe0c,output_data_3.7.yml,ModuleNotFound,yotta,614.98,0
2fe1c16a7cc27ef01c1f,output_data_2.7.yml,OtherPass,python-dateutil;requests;django;six,260.83600000000007,10
2ff89e40721d1f1a007449f02aee3990,output_data_2.7.yml,OtherFailure,numpy;pycuda;numba;glut;nbcuda,546.53,0
3001099,output_data_2.7.yml,ImportError,numpy;scipy;ma;_distance_wrap,534.2479999999999,5
3004168,output_data_2.7.yml,ImportError,django;not,481.84799999999996,0
3009143,output_data_2.7.yml,ImportError,mongoengine,445.619,0
3012089,output_data_2.7.yml,NoMatchingDistribution,deepcopy,472.13800000000003,0
3012306,output_data_2.7.yml,ImportError,,353.82599999999996,0
3012318,output_data_2.7.yml,DjangoPass,django,104.00699999999999,10
3013470,output_data_3.7.yml,OtherPass,,24.39,10
3015625,output_data_2.7.yml,OtherPass,biopython,303.212,8
3015852,output_data_2.7.yml,TypeError,selenium;simplejson;pillow;pyvirtualdisplay;easyprocess,262.889,10
3018527,output_data_2.7.yml,ImportError,celery;flask-celery;flask,612.2850000000001,1
3018bf3643f80798bde75c17571a38a9,output_data_2.7.yml,OtherPass,termcolor;impacket;colored;pycryptodome,272.95099999999996,10
3019988,output_data_3.7.yml,ModuleNotFound,pycocoa;foundation,467.69899999999996,0
3023497,output_data_2.7.yml,CouldNotBuildWheels,pycryptodome;m2crypto;bplist,378.929,0
3037448,output_data_2.7.yml,ImportError,blender;window;texture;material,591.2760000000001,0
3039696,output_data_2.7.yml,AttributeError,django;jsonfield;south,814.997,0
3040846,output_data_2.7.yml,CouldNotBuildWheels,appkit;foundation;pyobjctools;quartz,672.731,0
3042651,output_data_2.7.yml,OtherPass,django,42.522,10
3047772,output_data_2.7.yml,AttributeError,pybel;funcsigs;six;onto2nx,729.1370000000001,0
304963,output_data_2.7.yml,ImportError,,414.579,0
304a77371c9e207a5fa42a6b874017d5,output_data_2.7.yml,OtherPass,requests;django,61.958000000000006,10
305322,output_data_2.7.yml,ImportError,django,733.548,0
3057138,output_data_2.7.yml,CouldNotBuildWheels,pyodbc;numpy;pandas,434.21099999999996,0
3077639,output_data_2.7.yml,TypeError,your,615.5200000000001,4
3078465,output_data_2.7.yml,ImportError,flask,511.5300000000001,0
3078764,output_data_3.7.yml,SyntaxError,gobject,722.6949999999999,0
3079065,output_data_3.7.yml,AttributeError,barrel;django,822.4979999999999,0
3081369,output_data_2.7.yml,ImportError,,601.343,0
3083085,output_data_2.7.yml,NoMatchingDistribution,simplejson;gtk,450.7299999999999,0
30839ae0280a5077b8669757e5efa75d,output_data_3.7.yml,SyntaxError,sound,828.948,0
3089556,output_data_2.7.yml,NoMatchingDistribution,image;gtk,455.73999999999995,0
3094847,output_data_2.7.yml,OtherPass,django,44.64399999999999,10
3097851,output_data_2.7.yml,OtherPass,opencv-python,49.834999999999994,10
309bed093f6a7084c855,output_data_3.7.yml,OtherPass,numpy;scipy;statsmodels;elasticsearch,249.783,10
30a5138e41cba69dc81c,output_data_2.7.yml,AttributeError,httplib2;oauth2client;google-api-python-client,454.701,1
30d2e626772e84edd688ba717a766c89,output_data_2.7.yml,NoMatchingDistribution,django;myapp,589.2749999999999,0
31122eb9e4c0af8adeca,output_data_2.7.yml,OtherPass,nltk;scikit-learn,172.494,10
3113810,output_data_3.7.yml,SyntaxError,foundation,361.44,0
3116927,output_data_3.7.yml,OtherPass,numpy;scipy,119.10200000000002,10
3128835,output_data_2.7.yml,OtherPass,django;dropbox,97.35,10
3129692,output_data_2.7.yml,OtherPass,numpy;matplotlib;scipy,282.75300000000004,10
3130141,output_data_3.7.yml,SyntaxError,sublime,472.63199999999995,0
313753,output_data_2.7.yml,ImportError,feedparser;xmpppy,462.217,0
313761,output_data_3.7.yml,SyntaxError,django,265.002,7
3141128,output_data_2.7.yml,ImportError,numpy;gdk,384.994,0
3141140,output_data_3.7.yml,SyntaxError,image,696.3879999999999,0
3144636,output_data_2.7.yml,OtherPass,numpy;scipy,61.152,10
3148833,output_data_2.7.yml,OtherPass,django,36.017,10
3151375,output_data_3.7.yml,SyntaxError,,818.957,0
3153844,output_data_3.7.yml,TypeError,graphite,881.5099999999999,10
3158388,output_data_2.7.yml,DjangoPass,django;south,119.27799999999999,10
3163938,output_data_3.7.yml,SyntaxError,,814.2570000000001,0
3166d6123bd26c066c462328bebcf0c0,output_data_2.7.yml,NoMatchingDistribution,pyhook,373.622,0
3167162,output_data_2.7.yml,NoMatchingDistribution,hou,403.262,0
3167821,output_data_2.7.yml,OtherPass,ez_setup;pymongo,159.36599999999999,10
3168336,output_data_3.3.yml,OtherFailure,avahi;dbus,394.60800000000006,0
317164,output_data_2.7.yml,OtherPass,pyyaml,113.147,10
3178905,output_data_2.7.yml,OtherPass,boto;django;django-storages;django-compressor,306.365,7
3181989,output_data_2.7.yml,CouldNotBuildWheels,requests;pillow;tesserwrap,432.299,0
3197a2bae38f77799ea8,output_data_3.7.yml,OtherPass,numpy;numba;scipy;scikit-learn;sparse,509.34400000000005,8
31ccafbfceac2ed88974,output_data_2.7.yml,NoMatchingDistribution,pandas;numpy;keras;theano;scipy,468.204,3
31eee50b9aaebf387b380f70054575c5,output_data_2.7.yml,OtherPass,tensorflow;tensorboard,164.468,10
3205bf5aab78623c5ee5,output_data_2.7.yml,OtherPass,python-pptx,54.86999999999999,10
320a949b092bf30913ef,output_data_2.7.yml,NoMatchingDistribution,sublime,302.29200000000003,0
3210264,output_data_3.7.yml,OtherPass,,24.621000000000002,10
3211f1660291f871739379082f204c83,output_data_2.7.yml,ImportError,ansible,480.024,0
3219308,output_data_3.7.yml,OtherPass,kivy,50.199999999999996,10
3227267,output_data_2.7.yml,OtherPass,web-py,43.999,10
3231186,output_data_2.7.yml,OtherPass,numpy;scipy,123.69899999999998,10
324968,output_data_3.7.yml,SyntaxError,image,816.649,0
32561f20db62886bcf6af5ce98087ab9,output_data_2.7.yml,OtherPass,pyyaml,36.34,10
326462,output_data_2.7.yml,OtherPass,pillow,109.97900000000001,10
3264921,output_data_3.8.yml,SyntaxError,,545.8520000000001,0
3271073,output_data_2.7.yml,ImportError,scene;processing,214.02100000000002,5
3287286,output_data_2.7.yml,OtherFailure,rpy2;numpy;pandas,361.466,0
329142c1740500bd3797,output_data_3.8.yml,SyntaxError,,644.5530000000001,0
3295631,output_data_2.7.yml,AttributeError,opencv-python;numpy,1008.653,0
3298867,output_data_2.7.yml,ImportError,django,568.054,0
3305365,output_data_2.7.yml,NameError,django,86.94600000000001,10
3308963,output_data_2.7.yml,ImportError,,420.809,0
3309494,output_data_3.8.yml,SyntaxError,image,798.596,0
3310561,output_data_2.7.yml,OtherPass,i3-py,46.324000000000005,10
33150bde6bd296310e41ea5d018fce51,output_data_2.7.yml,OtherPass,beautifulsoup4;requests;requests_threads;twisted;pyopenssl;service_identity,265.67099999999994,10
3334a3cc57b31ae3a5c4,output_data_2.7.yml,NoMatchingDistribution,projects_repository,751.026,0
3340802,output_data_3.8.yml,OtherPass,,27.051000000000005,10
3341591,output_data_2.7.yml,ImportError,player,465.1549999999999,0
3356622,output_data_3.7.yml,SyntaxError,pillow,196.147,9
3359203,output_data_2.7.yml,NoMatchingDistribution,pyface;enable;tvtk;mayavi;vtk,633.7009999999999,0
3390999,output_data_2.7.yml,ImportError,,417.206,0
33cc5534cb555a0b710b,output_data_2.7.yml,OtherPass,impacket,222.04299999999998,10
33e2172bafbb5dd794ab,output_data_2.7.yml,OtherPass,matplotlib;pillow;numpy;retrying;cython;pycocotools,324.375,9
3409403,output_data_2.7.yml,ImportError,,658.404,0
3411495,output_data_2.7.yml,ImportError,psychopy;numpy;scipy;pyglet;image,544.7630000000001,2
3425960,output_data_3.7.yml,SyntaxError,appkit,512.332,0
3427750,output_data_2.7.yml,NoMatchingDistribution,,415.08900000000006,0
342989,output_data_3.8.yml,OtherPass,numpy;pymc3;pymc,521.6049999999999,9
3446681,output_data_3.7.yml,OtherPass,ldif,97.133,10
3451509,output_data_2.7.yml,TypeError,httplib2;oauth2client;google-api-python-client,292.347,10
3453185b41d8d985356cbe5e57d67342,output_data_2.7.yml,TypeError,tensorflow;numpy,304.65,10
3454877,output_data_2.7.yml,OtherPass,twisted;buildbot,113.458,10
3473799,output_data_3.7.yml,SyntaxError,mechanize,484.41100000000006,0
347596,output_data_2.7.yml,OtherPass,django,40.906,10
3485205,output_data_2.7.yml,OtherPass,django,155.439,10
3488502,output_data_3.7.yml,SyntaxError,scene;sound,809.191,0
3493579,output_data_2.7.yml,CouldNotBuildWheels,matplotlib;orange;qtgui;numpy,400.722,0
3494203,output_data_2.7.yml,ImportError,numpy,364.15600000000006,0
349423,output_data_3.7.yml,OtherPass,,121.01199999999999,10
3494560,output_data_3.8.yml,SyntaxError,,343.55,0
350281,output_data_2.7.yml,OtherPass,django,132.696,10
35164461db4da79f7d56,output_data_3.7.yml,OtherPass,pippi;tune,206.28799999999995,10
353499f2e6e407883b32,output_data_2.7.yml,OtherPass,numpy;theano,102.077,10
3542836,output_data_2.7.yml,NoMatchingDistribution,sublime,433.2539999999999,0
354b90d59faf8b0d758f74eae3a511e2,output_data_2.7.yml,NoMatchingDistribution,numpy;keras;matplotlib;opencv-python;tensorflow;theano,708.327,0
35536ca8f1769dc6c74f,output_data_2.7.yml,OtherPass,image,248.28199999999998,10
356294,output_data_2.7.yml,SyntaxError,nuke,424.0759999999999,0
3563671,output_data_2.7.yml,OtherPass,django;simplejson,147.473,10
35723b58d238a67234d8,output_data_3.7.yml,SyntaxError,robot,792.412,0
3582544,output_data_2.7.yml,CouldNotBuildWheels,cython;kivy,530.9649999999999,3
3599025,output_data_3.7.yml,OtherPass,,29.342000000000002,10
35fb758c18036d7f8640,output_data_3.7.yml,SyntaxError,appkit;pypinyin,524.132,0
3624478,output_data_2.7.yml,NoMatchingDistribution,pyaudio,477.82699999999994,0
3649773,output_data_2.7.yml,OtherPass,django,95.80300000000001,10
3668591,output_data_2.7.yml,OtherPass,pillow,203.16500000000002,10
3669688,output_data_2.7.yml,CouldNotBuildWheels,wxPython;pandas;numpy,555.5429999999999,0
3676137,output_data_2.7.yml,OtherPass,django,108.607,10
367ff95d4d3d3770fa7b,output_data_2.7.yml,OtherPass,django,42.672,10
3682135,output_data_2.7.yml,OtherPass,numpy;blit;scipy,242.43099999999998,9
3685134,output_data_2.7.yml,OtherPass,django,253.57299999999995,4
3688944,output_data_2.7.yml,OtherPass,django,44.541000000000004,10
3691418,output_data_3.7.yml,OtherPass,,20.814999999999998,10
3692387,output_data_2.7.yml,OtherPass,tornado;bson;ez_setup;pymongo,369.934,7
3693550,output_data_3.7.yml,SyntaxError,numpy;scipy;matplotlib,178.453,9
3695458,output_data_2.7.yml,OtherPass,lxml,311.034,9
3696512,output_data_2.7.yml,OtherPass,pdfminer,211.836,10
3699110,output_data_3.7.yml,SyntaxError,galleries;django,462.255,0
3699696,output_data_3.7.yml,SyntaxError,sublime,662.9469999999999,0
36c1db6ba57fc1fe72ae,output_data_2.7.yml,OtherPass,numpy;scikit-learn;pandas;scipy,254.03900000000004,10
36c31a9b653779b2b7d1,output_data_2.7.yml,OtherPass,pillow,176.09499999999997,9
36e652488563ab23ea04,output_data_3.7.yml,OtherPass,,25.98,10
3706203,output_data_2.7.yml,ImportError,,308.482,0
3714115,output_data_2.7.yml,OtherPass,django,80.32900000000001,10
371698,output_data_2.7.yml,DjangoPass,django;mongoengine;pymongo,149.698,10
3719535,output_data_2.7.yml,NoMatchingDistribution,gcrawler,437.03099999999995,0
3719849,output_data_2.7.yml,OtherPass,ipython,189.88000000000002,9
3721106,output_data_2.7.yml,ImportError,pywinauto,594.931,0
3725741,output_data_2.7.yml,OtherPass,biopython;levenshtein,300.916,8
3728656,output_data_2.7.yml,NoMatchingDistribution,gtk,379.384,0
3735779,output_data_2.7.yml,ImportError,pyopencl;numpy,419.8250000000001,0
373f0857211e860c7591,output_data_2.7.yml,OtherPass,scrapy,488.0299999999999,7
37463b35ef8606629d2e,output_data_2.7.yml,OtherPass,matplotlib;scipy,262.255,5
3750225,output_data_3.7.yml,TypeError,pygit2,99.877,10
3750774,output_data_2.7.yml,OtherPass,django-haystack;django,291.54800000000006,6
3750993,output_data_3.7.yml,SyntaxError,requests;lib;simplejson,783.601,0
375397bc942d134a3c82d0dd514f3fea,output_data_2.7.yml,AttributeError,numpy;keras;scikit-learn;theano;scipy,662.1159999999999,0
3760008,output_data_2.7.yml,DjangoPass,django;nose;mongoengine,244.954,9
3760670,output_data_2.7.yml,ImportError,factory,700.6740000000001,0
3772157,output_data_2.7.yml,OtherPass,numpy;scipy;matplotlib,162.912,10
3778347,output_data_2.7.yml,OtherPass,bitbucket;pygithub;ipdb,95.43799999999999,10
3778686,output_data_2.7.yml,SyntaxError,globals;transaction;products;zenscriptbase,1004.6690000000001,0
3783153,output_data_2.7.yml,ImportError,ipython;flask,909.007,0
3791168,output_data_3.8.yml,SyntaxError,flask,557.52,6
37931,output_data_2.7.yml,ImportError,,665.1110000000001,0
3799831,output_data_2.7.yml,OtherPass,numpy;funcdesigner;openopt;scikit-learn,255.12600000000003,10
379cc31c29cfb5bdc9a0,output_data_2.7.yml,OtherPass,numpy;scikit-learn;chainer;tensorflow;keras,277.179,10
37d73786afab7da6037f,output_data_3.7.yml,OtherPass,djangorestframework,170.446,10
3800756,output_data_2.7.yml,DjangoPass,django,104.725,10
3802732,output_data_3.8.yml,SyntaxError,xlrd;mysqlclient;unidecode,537.72,0
3803003,output_data_3.7.yml,OtherPass,nose;mongoengine;django,445.275,10
3803893,output_data_3.6.yml,SyntaxError,numpy;scipy,453.83299999999997,0
3805436,output_data_2.7.yml,OtherPass,pytz;citelementtree,155.993,10
3806329,output_data_3.7.yml,SyntaxError,image,820.4390000000001,0
380c24afec20963617c82c43590b78f2,output_data_3.6.yml,SyntaxError,torch;numpy;theano,951.668,0
3816122,output_data_2.7.yml,NoMatchingDistribution,envoy;foundation,685.109,0
3822f77eb07e8e8efb2e,output_data_2.7.yml,ImportError,,631.075,0
3823483,output_data_2.7.yml,AttributeError,python-editor;webvirtmgr,496.9049999999999,0
3829194,output_data_3.7.yml,TypeError,pyjnius,41.973,10
3829302,output_data_2.7.yml,OtherPass,django;factory,133.046,10
3832818,output_data_3.7.yml,OtherPass,django,186.459,10
3833430,output_data_2.7.yml,OtherPass,django,41.363,10
3834957,output_data_3.3.yml,OtherFailure,libqtile;grouper;dmenu-run,343.911,0
3834979,output_data_2.7.yml,OtherPass,django,46.56100000000001,10
3838828,output_data_2.7.yml,OtherPass,python-dateutil;pytz,129.426,10
3839812,output_data_2.7.yml,ImportError,,432.50600000000003,0
3844261,output_data_3.8.yml,AttributeError,pygame-ce;cv;opencv-python,442.94300000000004,0
3860197,output_data_2.7.yml,NoMatchingDistribution,numpy;scikit-learn;pylab,443.1279999999999,0
386098fb7348606b295a,output_data_2.7.yml,OtherPass,burp,43.898,10
3878ce0f3e232e3daf5c,output_data_2.7.yml,ImportError,variety,678.6050000000001,0
3886519,output_data_2.7.yml,ImportError,numpy,402.876,0
3891365,output_data_2.7.yml,ImportError,cartodb;secret,727.866,0
3893296,output_data_2.7.yml,ImportError,pycryptodome,427.06499999999994,0
3893624,output_data_3.7.yml,TypeError,webapp2;jinja2;google,987.2819999999999,5
3898894,output_data_2.7.yml,NoMatchingDistribution,sublime,373.40500000000003,0
38f7f1f3b07c77a9c537,output_data_3.8.yml,SyntaxError,beautifulsoup4;dialogs,552.652,0
3912465,output_data_2.7.yml,ImportError,,421.0450000000001,0
3917103,output_data_3.7.yml,SyntaxError,gmusicapi,993.1070000000002,0
3918044,output_data_2.7.yml,ImportError,opencv-python;numpy,1073.3719999999998,0
3918279,output_data_2.7.yml,ImportError,image,539.2479999999999,0
3918300,output_data_2.7.yml,OtherPass,django,48.68000000000001,10
391fb178d7c06e8dc7e4051d9b5395af,output_data_2.7.yml,InvalidRequirement,image;pytesseract;opencv-python;numpy;couldn't,705.001,0
3931936,snippet.py,FailedToRun,,1038.7559999999999,0
3938253,output_data_2.7.yml,OtherPass,django,102.298,10
3940455,snippet.py,FailedToRun,,1200.0,0
3943d55ca7eedf716ed6,output_data_3.7.yml,SyntaxError,tornado,588.136,3
3946121,output_data_2.7.yml,OtherPass,colorz,54.24000000000001,10
3947385,output_data_2.7.yml,OtherPass,simplejson;django,77.226,10
3947bdc0f7b0dbcd51fa1ee53974fe66,output_data_2.7.yml,ImportError,requests;beautifulsoup4;models;pyyaml,515.5640000000001,0
3948701,output_data_3.7.yml,SyntaxError,,723.912,0
3963225,output_data_3.8.yml,SyntaxError,,818.761,0
39656378b59fe2eeb0f4,output_data_2.7.yml,ImportError,,733.2119999999999,0
396e85fe4facca626782,output_data_2.7.yml,OtherPass,pysocks;simpy,154.77200000000002,10
3971007,output_data_3.8.yml,SyntaxError,matplotlib;pandas,707.116,0
3972601,output_data_2.7.yml,OtherPass,facepy;django;requests,75.799,10
3978039,output_data_2.7.yml,ImportError,logbook;imap_utils,506.787,0
3978536,output_data_2.7.yml,OtherPass,django;easy_thumbnails,71.72699999999999,10
3978565,output_data_2.7.yml,NoMatchingDistribution,pyqt4,358.04499999999996,0
398429347c96e98aba88,output_data_3.7.yml,OtherPass,pafy;youtube_dl;requests,215.58499999999998,10
3984959,output_data_2.7.yml,ImportError,requests,434.16,0
3989161,output_data_2.7.yml,ImportError,paho-mqtt,406.92300000000006,0
3990769,output_data_3.7.yml,OtherPass,plone,287.8,10
3993992,output_data_2.7.yml,OtherPass,numpy;matplotlib;scipy,120.949,10
39c2f27b581720482bc0,output_data_2.7.yml,OtherPass,pillow,262.443,8
39c53f824daef7d363db,output_data_2.7.yml,OtherPass,requests;python-dateutil;pillow,300.505,9
3a094e0218bc91f0e2d4,output_data_3.7.yml,SyntaxError,cryptography,414.02299999999997,0
3a2a081e4f3089920fd8aecefecbe280,output_data_3.7.yml,OtherPass,numpy;keras,235.817,10
3a6e4d618afc344aab81,output_data_2.7.yml,OtherPass,pandas;scikit-learn;ggplot;xlrd,572.34,10
3a96a407e16dae155744,output_data_2.7.yml,NoMatchingDistribution,xcb,373.57,0
3aa1d94bb83e5124eae6,output_data_3.8.yml,AttributeError,pyobjc;foundation,487.505,0
3abc9577bede0aeef25526b201732246,output_data_2.7.yml,ImportError,to;yara,553.4960000000001,0
3af51fd2d11ddcad7f16,output_data_3.7.yml,SyntaxError,lib;psutil;numpy,921.608,0
3b1159baecb809b5fcb3a6154bc3cb0b,output_data_2.7.yml,OtherPass,numpy;cython;pycocotools;scipy;matplotlib,451.06899999999996,8
3b258f5287fcc181aacf,output_data_3.7.yml,SyntaxError,google,715.443,0
3b71a120ae7789956ef8,output_data_2.7.yml,OtherPass,pypdf2;python-pptx;xlrd,89.729,10
